Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
30,30,felixrod89,Mono-Blue Belcher,"[3, 3, 0]","[6, 7, 0]",9,55.92593,46.15385,55.4157,felixrod89,https://melee.gg/Profile/Index/felixrod89,https://melee.gg/Decklist/View/ac74dd26-6d2a-41a2-b0ff-b34a00c44270,6.0,rcq_orlando_08_31_2025
31,31,Jayme Castellanos,Mono-Green Eldrazi,"[3, 2, 0]","[7, 6, 0]",9,53.33333,53.84615,51.07143,Montrobolon,https://melee.gg/Profile/Index/Montrobolon,https://melee.gg/Decklist/View/7d1e1ba2-3e16-4e32-a339-b34a00399c8b,5.0,rcq_orlando_08_31_2025
32,32,GypseaArts,Mono-Black,"[3, 3, 0]","[7, 7, 0]",9,52.77778,50.0,51.03175,GypseaArts,https://melee.gg/Profile/Index/GypseaArts,https://melee.gg/Decklist/View/f0c27b5e-15f7-4d72-a637-b34a00db3209,6.0,rcq_orlando_08_31_2025
33,33,Bradley Skubic,Boros Energy,"[3, 2, 0]","[7, 7, 0]",9,49.33333,50.0,49.03763,NSingman,https://melee.gg/Profile/Index/NSingman,https://melee.gg/Decklist/View/b121c82f-147f-46cb-b7d9-b34a003c36a6,5.0,rcq_orlando_08_31_2025
34,34,willlayne916,Gruul Combo,"[3, 3, 0]","[7, 7, 0]",9,46.2963,50.0,51.34921,willlayne916,https://melee.gg/Profile/Index/willlayne916,https://melee.gg/Decklist/View/b824c71e-5233-459e-9c24-b34a00d666bf,6.0,rcq_orlando_08_31_2025
35,35,Unemployment,Boros Energy,"[3, 2, 0]","[6, 6, 0]",9,46.0,50.0,48.5812,Unemployment,https://melee.gg/Profile/Index/Unemployment,https://melee.gg/Decklist/View/bde3c1be-f60f-48e8-850d-b34a0056fe84,5.0,rcq_orlando_08_31_2025
36,36,James Drake,Grixis Control,"[3, 3, 0]","[8, 6, 0]",9,44.44444,57.14286,43.67877,BadSandwichMan,https://melee.gg/Profile/Index/BadSandwichMan,https://melee.gg/Decklist/View/b0742238-d74d-4499-8dfe-b34a00d927d2,6.0,rcq_orlando_08_31_2025
37,37,FelG4,Colorless Eldrazi,"[3, 3, 0]","[6, 6, 0]",9,39.81481,50.0,44.63044,FelG4,https://melee.gg/Profile/Index/FelG4,https://melee.gg/Decklist/View/0d6fcd60-ea3f-47e4-9378-b34a00daf40a,6.0,rcq_orlando_08_31_2025
38,38,AneudyMedina,W-U-B-R-G Domain,"[2, 3, 1]","[7, 7, 0]",7,58.33333,50.0,55.58608,AneudyMedina,https://melee.gg/Profile/Index/AneudyMedina,https://melee.gg/Decklist/View/41fc0157-2685-4dbd-ad85-b34a00de5d8b,6.0,rcq_orlando_08_31_2025
39,39,Irishpotato__,Bant Midrange,"[2, 2, 1]","[5, 5, 1]",7,50.44444,48.48485,51.33333,Irishpotato__,https://melee.gg/Profile/Index/Irishpotato__,https://melee.gg/Decklist/View/659be0ec-3a21-4f40-90c8-b34a00d835fa,5.0,rcq_orlando_08_31_2025
