Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
19,19,Alexander Beliaev,Colorless Eldrazi,"[3, 2, 1]","[7, 5, 0]",10,54.81482,58.33333,53.53633,bel9ev,https://melee.gg/Profile/Index/bel9ev,https://melee.gg/Decklist/View/9edbfd1b-bac0-4a94-b132-b382003464ea,6.0,rcq_baltimore_10_26_2025
20,20,William Grogan,Jeskai Blink,"[3, 2, 1]","[8, 6, 0]",10,52.03704,57.14286,51.63372,Willjetz1323,https://melee.gg/Profile/Index/Willjetz1323,https://melee.gg/Decklist/View/b05486e8-03de-4006-8237-b38200c1bff7,6.0,rcq_baltimore_10_26_2025
21,21,Carter May,Izzet Aggro,"[3, 2, 1]","[9, 6, 0]",10,51.85185,60.0,50.625,carter01,https://melee.gg/Profile/Index/carter01,https://melee.gg/Decklist/View/cb6d0eda-bca4-4608-9faf-b3820018c9cf,6.0,rcq_baltimore_10_26_2025
22,22,JacksonSawicki,Colorless Tron,"[3, 2, 1]","[7, 4, 0]",10,49.25926,63.63636,48.74487,JacksonSawicki,https://melee.gg/Profile/Index/JacksonSawicki,https://melee.gg/Decklist/View/41fbc4d0-6894-46be-ba4c-b38200cb92d6,6.0,rcq_baltimore_10_26_2025
23,23,Treyvion Baity,W-U-R-G Domain Zoo,"[3, 2, 1]","[8, 6, 0]",10,47.11111,57.14286,52.30159,Kulozo,https://melee.gg/Profile/Index/Kulozo,https://melee.gg/Decklist/View/6d2fce8a-17e3-45be-b416-b38200cef5af,6.0,rcq_baltimore_10_26_2025
24,24,Marvin Fu,Izzet Affinity,"[3, 2, 0]","[8, 5, 0]",9,61.11111,61.53846,57.08442,Omniscience,https://melee.gg/Profile/Index/Omniscience,https://melee.gg/Decklist/View/aff183ca-895f-4904-b9d8-b3820048da68,5.0,rcq_baltimore_10_26_2025
25,25,Ryan Gerleve,Mono-Blue Belcher,"[3, 3, 0]","[8, 9, 0]",9,60.18519,47.05882,56.46825,Recursive,https://melee.gg/Profile/Index/Recursive,https://melee.gg/Decklist/View/8b886afa-8fcb-42d3-b896-b382003ef8dd,6.0,rcq_baltimore_10_26_2025
26,26,Benjamin Wakefield,Gruul Broodscale,"[3, 2, 0]","[7, 4, 0]",9,58.66667,63.63636,52.82051,Iaashadow,https://melee.gg/Profile/Index/Iaashadow,https://melee.gg/Decklist/View/42412c67-4ff5-4750-a06c-b3820034a728,5.0,rcq_baltimore_10_26_2025
27,27,Pedro Mocelin,Gruul Broodscale,"[3, 2, 0]","[7, 6, 0]",9,56.66667,53.84615,53.39683,Polukranos,https://melee.gg/Profile/Index/Polukranos,https://melee.gg/Decklist/View/da85d55c-df15-4ede-808c-b382005ea4b1,5.0,rcq_baltimore_10_26_2025
28,28,Donald Sykes,W-U-B-R-G Domain Zoo,"[3, 2, 0]","[6, 6, 0]",9,56.66667,50.0,53.35714,Dsykes20,https://melee.gg/Profile/Index/Dsykes20,https://melee.gg/Decklist/View/19899d49-f2db-4d6b-a119-b38200d68f24,5.0,rcq_baltimore_10_26_2025
